u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,junction,ref,width,est_width,tunnel,bridge
243341158,30253278,0,"[1394474273, 47123759]",secondary,3,50,Avinguda del Litoral,True,False,419.3900441670933,"LINESTRING (2.1966115 41.3876606, 2.1968179 41.387813, 2.1968659 41.3878484, 2.1971161 41.3880295, 2.1972519 41.3881251, 2.197393 41.3882207, 2.1975568 41.3883198, 2.1976193 41.3883525, 2.1978326 41.3884471, 2.1980785 41.3885302, 2.1982852 41.3885836, 2.1985625 41.3886571, 2.1987248 41.388711, 2.1988618 41.3887726, 2.1990908 41.3889101, 2.1991159 41.3889253, 2.1991536 41.3889539, 2.1992261 41.3890049, 2.1993053 41.3890618, 2.1994359 41.3891666, 2.1995697 41.3893064, 2.1996866 41.3894512, 2.199706 41.3894849, 2.1998251 41.3897148, 2.1998282 41.3897208, 2.1999876 41.3899564, 2.2000124 41.389987, 2.2000501 41.390044, 2.200159 41.3901579)",,,,,,,
243341158,347353580,0,426809895,secondary,3,50,Plaça dels Voluntaris,True,False,77.77600374909939,"LINESTRING (2.1966115 41.3876606, 2.1966222 41.3877555, 2.1966185 41.3878116, 2.1965905 41.3878833, 2.1965408 41.3879553, 2.1964639 41.3880077, 2.1964058 41.3880351, 2.1963401 41.3880597, 2.1962497 41.3880688, 2.1961668 41.3880699, 2.1961526 41.3880673, 2.196067 41.3880515)",,circular,,,,,
243341175,243341274,0,22689378,trunk_link,1,80,,True,False,300.728805634645,"LINESTRING (2.2162287 41.4039587, 2.21639 41.4041487, 2.2168412 41.4045255, 2.2170725 41.404736, 2.2173901 41.4050617, 2.217674 41.4053565, 2.2179957 41.4057544, 2.2182068 41.4059856, 2.2183479 41.4061401)",,,24,,,,
243341175,243341469,0,547022185,secondary,3,50,Avinguda del Litoral,True,False,283.44920868279195,"LINESTRING (2.2162287 41.4039587, 2.2162915 41.4040049, 2.2164377 41.4041125, 2.2169044 41.4044672, 2.217214 41.4047128, 2.2180667 41.4053449, 2.2186128 41.405775)",,,,,,,
243341360,243341274,0,"[1394468642, 18521230]",trunk,2,80,Ronda Litoral,True,False,424.77038462089354,"LINESTRING (2.2147537 41.4034336, 2.2174983 41.4054995, 2.2176336 41.4056015, 2.2183479 41.4061401)",,,B-10,,,,
243341360,243341469,0,"[997954626, 47145389, 47145390, 22689403, 22689404]",trunk_link,1,"['50', '80']",,True,False,415.39316870561476,"LINESTRING (2.2147537 41.4034336, 2.2148624 41.4034734, 2.2156407 41.4040587, 2.2161959 41.4044284, 2.2167242 41.4047597, 2.2168764 41.4048642, 2.2171782 41.405033, 2.2174157 41.4051557, 2.2176864 41.4052781, 2.2179593 41.4054178, 2.2184624 41.4056988, 2.2186128 41.405775)",,,,,,,yes
243341469,293527271,0,362011904,secondary,4,50,Avinguda del Litoral,True,False,74.09367445208741,"LINESTRING (2.2186128 41.405775, 2.2190327 41.4060902, 2.2190559 41.4061063, 2.2190876 41.4061282, 2.2192489 41.40624)",,,,,,,
243342775,1940910619,0,"[952615824, 255327589]",tertiary,1,10,Carrer del Taulat,True,False,64.81661376878802,"LINESTRING (2.2058628 41.3995893, 2.2058104 41.3995534, 2.2057974 41.3995429, 2.2057873 41.3995347, 2.2053631 41.399192, 2.20533 41.3991652)",,,,,,,
243342778,247637117,0,237657752,tertiary,3,50,Carrer de la Selva de Mar,True,False,142.816602317748,"LINESTRING (2.2137161 41.4053009, 2.2137861 41.4052481, 2.2138377 41.4052088, 2.2140838 41.4050298, 2.2146814 41.4045952, 2.2147761 41.4045269, 2.214813 41.4045002, 2.2149404 41.404403)",,,,,,,
243342778,5393693746,0,237795743,tertiary,2,50,Passeig del Taulat,True,False,37.40393725748099,"LINESTRING (2.2137161 41.4053009, 2.2137858 41.4053559, 2.213812 41.4053784, 2.2138544 41.4054295, 2.2139109 41.4055245, 2.213944 41.4055861)",,,,,,,
243342788,30312919,0,237657761,tertiary,1,30,Passeig del Taulat,True,False,133.66916165090367,"LINESTRING (2.2121939 41.4047298, 2.2120643 41.404627, 2.2119026 41.4045039, 2.2112759 41.40399, 2.2112416 41.4039619, 2.2111037 41.4038488)",,,,,,,
243342788,597218402,0,1330873882,residential,1,20,Carrer de Provençals,True,False,117.95349177541618,"LINESTRING (2.2121939 41.4047298, 2.212057 41.404834, 2.2118786 41.4049699, 2.2112014 41.4054855)",,,,,,,
243342790,243342791,0,546687629,tertiary,1,30,Passeig del Taulat,True,False,129.77231814072272,"LINESTRING (2.208914 41.4020831, 2.2088267 41.4020126, 2.2088006 41.4019915, 2.2080154 41.4013571, 2.2079797 41.4013281, 2.2078554 41.4012278)",,,,,,,
243342790,30312954,0,546687630,residential,2,30,Carrer d'Espronceda,True,False,32.36745020046422,"LINESTRING (2.208914 41.4020831, 2.2089927 41.4020249, 2.209035 41.4019936, 2.209149 41.4019092, 2.2091903 41.4018787)",,,,,,,
243342791,1940908212,0,4751952,residential,2,30,Carrer de Lope de Vega,True,False,30.03726309743102,"LINESTRING (2.2078554 41.4012278, 2.2076599 41.4013628, 2.2076351 41.40138, 2.2075905 41.4014108)",,,,,,,
243342791,2578612972,0,"[1083149929, 566541726]",tertiary,1,50,Passeig del Taulat,True,False,123.37191950968494,"LINESTRING (2.2078554 41.4012278, 2.2077252 41.4011238, 2.2071037 41.4006075, 2.2070663 41.40058, 2.2068984 41.4004482, 2.2068543 41.4004112)",,,,,,,
243343111,30689549,0,9412953,tertiary,1,30,Avinguda d'Icària,True,False,45.53157202098343,"LINESTRING (2.2010937 41.3949032, 2.2010739 41.3948438, 2.20091 41.3947085, 2.2008055 41.3946218, 2.2007621 41.3945858)",,,,,,,
243343111,279148247,0,451739339,residential,,30,Carrer del Bisbe Josep Climent,True,False,20.988550658527437,"LINESTRING (2.2010937 41.3949032, 2.201136 41.3948698, 2.2011654 41.3948466, 2.2012594 41.3947613)",,,,,,,
243343112,243343113,0,450512707,secondary_link,4,50,Carrer Bisbe Josep Climent,True,False,8.504709133249465,"LINESTRING (2.2021993 41.3940441, 2.2022748 41.3939927)",,,,9,,,
243343112,30689551,0,237506960,secondary,2,50,Carrer Carmen Amaya,True,False,45.3789452442188,"LINESTRING (2.2021993 41.3940441, 2.2020964 41.3939554, 2.2020289 41.3938973, 2.2020013 41.3938735, 2.2018317 41.3937435)",,,,,,,
243343113,347353584,0,"[1394474256, 1394471393, 547440867]",secondary,2,50,Carrer Carmen Amaya,True,False,347.44631009480094,"LINESTRING (2.2022748 41.3939927, 2.2023762 41.3940747, 2.2027378 41.3943654, 2.2038001 41.3952355, 2.2038296 41.3952597, 2.2040608 41.3954492, 2.2045407 41.3958423, 2.2047741 41.3960335, 2.2049352 41.3961644, 2.2049601 41.3961849, 2.2049836 41.3962031, 2.2049984 41.3962146, 2.2050492 41.3962536, 2.2050754 41.3962658, 2.2051117 41.3962741)",,,,5,,,
243343118,243343111,0,237715981,tertiary,,20,Carrer del Taulat,True,False,117.92193853127145,"LINESTRING (2.2013347 41.3958497, 2.2011585 41.3957064, 2.2010731 41.3956225, 2.2010419 41.3955828, 2.2010155 41.3955387, 2.2009903 41.395491, 2.2009699 41.3954433, 2.200951 41.3953924, 2.2009435 41.3953379, 2.2009423 41.3952902, 2.2009447 41.3952443, 2.2009495 41.395193, 2.2009615 41.3951407, 2.2009771 41.3950939, 2.2009999 41.3950444, 2.2010181 41.3950177, 2.2010484 41.3949733, 2.2010937 41.3949032)",,,,,,,
243345266,242284800,0,237566153,tertiary,3,30,Pla de Palau,True,False,19.606147922992406,"LINESTRING (2.1847601 41.3825889, 2.1847101 41.3826121, 2.184682 41.3826251, 2.1845602 41.3826816)",,,,,,,
243345435,190971704,0,237715987,tertiary,2,30,Pla de Palau,True,False,54.029735009951054,"LINESTRING (2.1843497 41.3827794, 2.1842675 41.3828014, 2.1840401 41.3829107, 2.1839985 41.3829316, 2.1838027 41.383036)",,,,,,,
243345435,190971704,1,1531019697,tertiary_link,2,30,Pla de Palau,True,False,55.422473997330634,"LINESTRING (2.1843497 41.3827794, 2.1842927 41.3828509, 2.1841926 41.3829004, 2.1840715 41.3829602, 2.1840359 41.3829778, 2.1838027 41.383036)",no,,,,,,
243345435,243345437,0,"[22689716, 887682494]","['living_street', 'residential']",,"['30', '20']",Carrer del General Castaños,True,False,74.96777615302578,"LINESTRING (2.1843497 41.3827794, 2.1844054 41.3828465, 2.1845203 41.3829912, 2.1848271 41.3833505)",,,,,,,
243345437,243345599,0,22689716,residential,,30,Carrer del General Castaños,True,False,20.54943866652456,"LINESTRING (2.1848271 41.3833505, 2.1849492 41.383511)",,,,,,,
243345437,243345458,0,22689718,residential,,30,Carrer de Llevant,False,False,40.84792195892956,"LINESTRING (2.1848271 41.3833505, 2.1852239 41.3831353)",,,,,,,
243345439,243345481,0,"[22689730, 1197184578, 22689703]","['living_street', 'residential']",,30,"['Carrer de la Marquesa', ""Carrer d'Ocata""]",True,False,74.10616479280621,"LINESTRING (2.1851771 41.3837706, 2.1853429 41.3836868, 2.1853665 41.3836748, 2.1855657 41.383574, 2.1853568 41.383301)",,,,,,,
243345458,243345437,0,22689718,residential,,30,Carrer de Llevant,False,True,40.84792195892956,"LINESTRING (2.1852239 41.3831353, 2.1848271 41.3833505)",,,,,,,
243345458,243345266,0,"[887682495, 22689703]","['living_street', 'residential']",,"['30', '20']",Carrer de la Marquesa,True,False,72.0434786181442,"LINESTRING (2.1852239 41.3831353, 2.184933 41.3828016, 2.1848119 41.3826499, 2.1847601 41.3825889)",,,,,,,
243345481,243345458,0,22689703,residential,,30,Carrer de la Marquesa,True,False,21.504011115081447,"LINESTRING (2.1853568 41.383301, 2.1852239 41.3831353)",,,,,,,
243345481,243345599,0,22689726,residential,,30,Carrer de la Duana,True,False,41.25141481513116,"LINESTRING (2.1853568 41.383301, 2.1851791 41.3833926, 2.1849492 41.383511)",,,,,,,
243345599,243345439,0,22689716,residential,,30,Carrer del General Castaños,True,False,34.5655567827008,"LINESTRING (2.1849492 41.383511, 2.1851771 41.3837706)",,,,,,,
243345599,243345600,0,22689726,residential,,30,Carrer de la Duana,True,False,58.49570347629417,"LINESTRING (2.1849492 41.383511, 2.1844816 41.3837275, 2.1843545 41.3837896)",,,,,,,
243345600,243345653,0,1531019698,tertiary,7,50,Avinguda del Marquès de l'Argentera,False,False,35.23703560608641,"LINESTRING (2.1843545 41.3837896, 2.1845801 41.3840575)",,,,,,,
243345600,7254139893,0,237725937,tertiary,7,50,Avinguda del Marquès de l'Argentera,False,True,76.43984284138875,"LINESTRING (2.1843545 41.3837896, 2.1840504 41.3834284, 2.1839527 41.3833124, 2.1838918 41.3832401, 2.1838652 41.3832084)",,,,,,,
243345653,4139413948,0,1531019693,tertiary,7,50,Avinguda del Marquès de l'Argentera,False,False,15.100867829358062,"LINESTRING (2.1845801 41.3840575, 2.1846768 41.3841723)",,,,,,,
243345653,243345600,0,1531019698,tertiary,7,50,Avinguda del Marquès de l'Argentera,False,True,35.23703560608641,"LINESTRING (2.1845801 41.3840575, 2.1843545 41.3837896)",,,,,,,
243345653,243345439,0,22689730,living_street,,,Carrer d'Ocata,True,False,59.15158796806902,"LINESTRING (2.1845801 41.3840575, 2.1847035 41.3839954, 2.1851771 41.3837706)",,,,,,,
243346367,30244001,0,1531019681,tertiary,3,50,Passeig de Picasso,False,True,90.73347537465098,"LINESTRING (2.1840025 41.3869822, 2.183923 41.3870461, 2.1834395 41.3874106, 2.1833321 41.3874891, 2.1833078 41.3875076, 2.1832468 41.3875681)",,,,,,,
243346367,13953923383,0,1531019699,tertiary,3,50,Passeig de Picasso,False,False,202.82345690591833,"LINESTRING (2.1840025 41.3869822, 2.1841008 41.3869081, 2.1842912 41.3867645, 2.1846685 41.3864791, 2.1851214 41.3861457, 2.1854306 41.3859149, 2.1856335 41.3857601, 2.1856611 41.3857396, 2.1856919 41.3857133, 2.1857178 41.3856899)",,,,,,,
243347086,243336862,0,22689071,residential,1,30,Passeig de Pujades,True,False,69.46215010468616,"LINESTRING (2.1823377 41.3880845, 2.1822562 41.3880219, 2.1818728 41.387727, 2.1817506 41.3876417)",,,,,,,
243347086,243347133,0,"[1089649276, 22689846]",tertiary_link,2,30,Passeig de Picasso,True,False,95.45357451002252,"LINESTRING (2.1823377 41.3880845, 2.1823659 41.3880632, 2.1824902 41.3879694, 2.1825349 41.3879357, 2.1830759 41.3875276, 2.1831445 41.3874758)",,,,,,,
243347133,30244001,0,450581321,tertiary_link,,30,Carrer de la Princesa,True,False,13.348051841298803,"LINESTRING (2.1831445 41.3874758, 2.1832468 41.3875681)",,,,,,,
243347133,243347134,0,353421099,tertiary_link,2,30,Passeig de Picasso,True,False,89.44386376616856,"LINESTRING (2.1831445 41.3874758, 2.1832062 41.3874293, 2.1835052 41.3872037, 2.1839006 41.3869055)",,,,,,,
243347134,243346367,0,307054783,tertiary_link,,30,Carrer de la Fusina,True,False,12.042515499797538,"LINESTRING (2.1839006 41.3869055, 2.1839402 41.3869361, 2.1840025 41.3869822)",,,,,,,
243347134,3592013495,0,"[307054785, 1089649278, 1108370775]",tertiary_link,2,30,Passeig de Picasso,True,False,222.66279081620502,"LINESTRING (2.1839006 41.3869055, 2.1840008 41.3868299, 2.1840774 41.3867721, 2.1845639 41.3864051, 2.1852343 41.3858994, 2.1855322 41.3856747, 2.1855539 41.3856583, 2.1855901 41.385631, 2.1856652 41.3855744, 2.1857827 41.3854857)",,,,,,,
243586483,308678075,0,1303883449,trunk,2,80,Ronda de Dalt,True,False,136.35305617097177,"LINESTRING (2.103931 41.3847422, 2.1030993 41.3836866)",,,B-20,,,,
243586498,690679274,0,32024114,trunk_link,1,50,,True,False,239.66207422184942,"LINESTRING (2.1090684 41.3925676, 2.1087485 41.3921071, 2.1086644 41.3919618, 2.1082305 41.3911362, 2.1081911 41.3910879, 2.1081415 41.3910386, 2.1080907 41.3909935, 2.1080283 41.3909563, 2.1078771 41.3908861, 2.107727 41.3908082, 2.107631 41.3907677)",yes,,10,,,,
243586498,330419120,0,"[30014906, 1393379498]",trunk,3,80,Ronda de Dalt,True,False,435.8215746632104,"LINESTRING (2.1090684 41.3925676, 2.1087943 41.3920175, 2.1085201 41.3914673, 2.1079582 41.3903726, 2.1076193 41.3897059, 2.1073315 41.3891777, 2.1071906 41.3889103)",,,B-20,,,,
243587576,359547255,0,"[975794529, 32036933]",trunk_link,1,50,Sarrià,True,False,252.1385019702865,"LINESTRING (2.1161372 41.4032595, 2.1159247 41.4031322, 2.1156477 41.4029006, 2.1156293 41.4028851, 2.1155555 41.4028159, 2.1154642 41.4027277, 2.1153402 41.402612, 2.1147795 41.4020894, 2.1146051 41.4019219, 2.1144034 41.4017371, 2.1142799 41.4016323, 2.1141584 41.4015529)",,,9,,,yes,
243587576,1482182667,0,"[975794530, 550454010, 29379172]",trunk,3,80,Ronda de Dalt,True,False,548.7994041739043,"LINESTRING (2.1161372 41.4032595, 2.115718 41.402857, 2.114405 41.4016177, 2.114286 41.4015007, 2.1141011 41.4013072, 2.1139603 41.4011392, 2.1138114 41.400933, 2.1137172 41.4007785, 2.1136353 41.4006315, 2.1135669 41.4004814, 2.1135027 41.4003183, 2.1134547 41.4001552, 2.1134024 41.3999371, 2.1133748 41.3997971, 2.1132507 41.3989668)",,,B-20,,,yes,
243748972,240982770,0,336830692,living_street,,,Plaça de Marquilles,False,False,36.941447947554295,"LINESTRING (2.1798965 41.3880979, 2.1801354 41.3883118, 2.180169 41.3883389, 2.1801808 41.3883524)",,,,,,,
243752698,3439160184,0,306692813,living_street,,,Carrer de Fonollar,False,False,77.17514258592243,"LINESTRING (2.1797042 41.3867978, 2.1793335 41.3869492, 2.1791743 41.3870374, 2.1791414 41.3870556, 2.178966 41.3871226, 2.1789239 41.3871621)",,,,,,,
243756418,559794893,0,308354710,residential,2,50,Carrer de Lepant,True,False,17.528537354823467,"LINESTRING (2.1824667 41.4000378, 2.1825967 41.3999427, 2.1826171 41.3999277)",,,,,,,
243756418,4414985711,0,"[545724436, 1393169477, 308354709]",primary,3,50,Gran Via de les Corts Catalanes,True,False,110.44294833288117,"LINESTRING (2.1824667 41.4000378, 2.1827084 41.400221, 2.183044 41.4004682, 2.1832847 41.4006455, 2.1833268 41.4006714, 2.1834194 41.4007267)",,,C-31,,,,
243756435,312894012,0,"[28481993, 43994635, 1410032189]",trunk_link,1,50,,True,False,274.5893249706197,"LINESTRING (2.2048313 41.416852, 2.2045871 41.4167293, 2.2040921 41.4163881, 2.2036139 41.4161801, 2.2033409 41.4159715, 2.2026708 41.4154751, 2.2025556 41.4153713, 2.2023967 41.415215)",,,,,,yes,
243756435,9232630600,0,"[1053430415, 1051304241, 1051304242, 263327090, 300875381]","['primary', 'trunk']","['3', '4']","['50', '60']",Gran Via de les Corts Catalanes,True,False,1283.9910021876944,"LINESTRING (2.2048313 41.416852, 2.2018017 41.4146298, 2.2017357 41.414581, 2.2014539 41.4143725, 2.1994152 41.4128644, 2.1983199 41.4120324, 2.1980304 41.4118175, 2.1977732 41.4116266, 2.1971403 41.4111567, 2.1969243 41.4109964, 2.1957677 41.4101378, 2.1954903 41.4099326, 2.194845 41.4094544, 2.1946425 41.4093043, 2.1943846 41.4091132, 2.1938837 41.4087326)",,,C-31,12,,,
247636999,243342778,0,237657752,tertiary,3,50,Carrer de la Selva de Mar,True,False,50.779689677102894,"LINESTRING (2.2132892 41.4056265, 2.2135056 41.4054614, 2.2135585 41.405422, 2.2135959 41.4053925, 2.2136093 41.4053823, 2.213678 41.4053299, 2.2137161 41.4053009)",,,,,,,
247636999,243342788,0,237657761,tertiary,1,30,Passeig del Taulat,True,False,135.23319542343495,"LINESTRING (2.2132892 41.4056265, 2.2131576 41.4055237, 2.2131366 41.4055062, 2.2125109 41.404991, 2.2123281 41.4048404, 2.2121939 41.4047298)",,,,,,,
247637070,30297379,0,4750543,residential,1,30,Carrer de Ramon Turró,True,False,135.92114684884044,"LINESTRING (2.2118601 41.4067082, 2.2118501 41.4066833, 2.2118394 41.4066446, 2.211826 41.406621, 2.211807 41.4065994, 2.2117558 41.4065604, 2.211076 41.4060496, 2.2110118 41.4060013, 2.2107662 41.4058169)",,,,,,,
247637070,247636999,0,237715977,tertiary,3,50,Carrer de la Selva de Mar,True,False,169.34211835171558,"LINESTRING (2.2118601 41.4067082, 2.2119351 41.4066467, 2.2120268 41.4065769, 2.2121713 41.4064713, 2.2128936 41.4059255, 2.2130353 41.4058184, 2.2131281 41.4057482, 2.2131728 41.4057133, 2.2132892 41.4056265)",,,,,,,
247637112,243338874,0,22973200,tertiary,3,50,Carrer de la Selva de Mar,True,False,51.04108168616153,"LINESTRING (2.2091789 41.4087338, 2.2094197 41.4085534, 2.2094573 41.4085244, 2.2096092 41.4084074)",,,,,,,
247637112,4192143112,0,294393934,tertiary,3,50,Avinguda Diagonal,True,False,425.0009988661489,"LINESTRING (2.2091789 41.4087338, 2.2092952 41.4087653, 2.2095351 41.4088236, 2.2099293 41.4089231, 2.2113239 41.4092795, 2.2113667 41.4092903, 2.2130242 41.409703, 2.2131905 41.4097445, 2.2132826 41.4097687, 2.2137205 41.4098767, 2.2138798 41.4099164, 2.2139067 41.409924, 2.2140081 41.409954)",,,,,,,
247637113,247637070,0,237715977,tertiary,3,50,Carrer de la Selva de Mar,True,False,128.2160578629738,"LINESTRING (2.2107759 41.4075257, 2.2109483 41.4073954, 2.2117403 41.4067995, 2.211774 41.4067741, 2.2118601 41.4067082)",,,,,,,
247637113,4192143112,0,908446336,tertiary,4,50,Carrer de Llull,True,False,381.70896998043446,"LINESTRING (2.2107759 41.4075257, 2.2109009 41.4076245, 2.2109275 41.4076461, 2.210979 41.4076811, 2.2115234 41.4080941, 2.2115695 41.4081291, 2.211589 41.4081505, 2.2118816 41.4083678, 2.2119066 41.4083863, 2.2120941 41.4085291, 2.212144 41.4085671, 2.2128077 41.4090725, 2.2129328 41.4091677, 2.2129599 41.409191, 2.2132597 41.4094167, 2.2133589 41.4094758, 2.2137751 41.4097874, 2.2139238 41.4098875, 2.2140081 41.409954)",,,,,,,
247637117,347718255,0,31267167,trunk_link,1,,,True,False,195.1017703462398,"LINESTRING (2.2149404 41.404403, 2.2149046 41.4043312, 2.2148959 41.4043015, 2.2148939 41.4042711, 2.2148954 41.4042366, 2.2149018 41.4042124, 2.2149269 41.4041605, 2.2149498 41.4041056, 2.2149605 41.4040574, 2.2149621 41.4040114, 2.2149553 41.4039587, 2.2149415 41.4039164, 2.2149209 41.4038774, 2.2148966 41.4038404, 2.2148664 41.4038042, 2.2148322 41.4037727, 2.2147636 41.4037185, 2.2146544 41.4036358, 2.2145748 41.4035688, 2.2142767 41.403313, 2.2140896 41.4031525, 2.2138911 41.4029474)",,,24,,,,
247637117,5782967886,0,450512710,secondary_link,2,50,Carrer de la Selva de Mar,True,False,13.54940770917629,"LINESTRING (2.2149404 41.404403, 2.2150282 41.4043582, 2.2150703 41.4043302)",,,,,,,
247637117,247637636,0,741806651,secondary,3,50,Passeig de Garcia Fària,True,False,137.7080926318012,"LINESTRING (2.2149404 41.404403, 2.2147171 41.4042344, 2.213959 41.4036546, 2.2139272 41.4036295, 2.2137856 41.4035179)",,,,,,,
247637636,30312922,0,741806651,secondary,3,50,Passeig de Garcia Fària,True,False,131.70567133500532,"LINESTRING (2.2137856 41.4035179, 2.2137103 41.4034623, 2.2136485 41.4034167, 2.2135606 41.4033519, 2.2128834 41.4028531, 2.212839 41.4028192, 2.2126601 41.4026871)",,,,,,,
247637636,347340794,0,1330873883,residential,2,30,Carrer de Provençals,True,False,145.517133985491,"LINESTRING (2.2137856 41.4035179, 2.2136472 41.4036233, 2.2126973 41.4043466, 2.2125612 41.4044502)",,,,,,,
247637650,247637112,0,310929477,tertiary,3,50,Avinguda Diagonal,True,False,148.59275662787635,"LINESTRING (2.2074878 41.4083131, 2.2077664 41.4083842, 2.2086915 41.4086157, 2.2087941 41.4086395, 2.2091789 41.4087338)",,,,,,,
247637683,347712446,0,"[237795740, 1394471389]",secondary,3,50,Passeig de Garcia Fària,True,False,102.54949638384387,"LINESTRING (2.2093001 41.4001529, 2.2091988 41.4000633, 2.209176 41.4000432, 2.2088908 41.3997909, 2.2087726 41.3996872, 2.2087063 41.3996335, 2.2086756 41.3996086, 2.2086449 41.3995838, 2.2085173 41.3994761, 2.2084943 41.3994565)",,,,,,,
